lead_id,lead_created_ts,lead_source_raw,raw_campaign_name,customer_type,preferred_unit_type,budget_min,budget_max,lead_score,assigned_exec_id,project_id,project_name,city
L006949,26-12-2024 06:42,Google Ads,Google_Search,End User,Villa,3000000,10000000,34,E05,P3,LakeFront,Hyderabad
L006950,15-03-2025 06:05,Facebook Ads,FB_Q2,End User,Villa,4500000,10000000,4,E08,P1,GreenVista,Bengaluru
L006951,25-01-2024 01:39,Facebook Ads,Organic,End User,Villa,3000000,8000000,43,E27,P4,UrbanNest,Pune
L006952,10-05-2025 05:38,Referral,FB_Q2,End User,Villa,4500000,10000000,13,E12,P4,UrbanNest,Pune
L006953,12-09-2024 08:19,MagicBricks,FB_Q1,End User,2BHK,4500000,13000000,43,E12,P3,LakeFront,Hyderabad
L006954,08-02-2025 13:21,Referral,FB_Q1,End User,2BHK,4500000,13000000,67,E20,P1,GreenVista,Bengaluru
L006955,02-05-2025 15:15,99acres,FB_Q2,End User,Villa,4500000,10000000,52,E14,P1,GreenVista,Bengaluru
L006956,30-06-2024 01:25,99acres,FB_Q2,End User,Villa,4500000,10000000,1,E18,P4,UrbanNest,Pune
L006957,24-04-2025 05:27,Walk-in,Referral_Partner,End User,2BHK,6000000,13000000,36,E18,P1,GreenVista,Bengaluru
L006958,18-04-2024 15:11,99acres,Referral_Partner,End User,3BHK,6000000,13000000,53,E21,P3,LakeFront,Hyderabad
L006959,11-10-2024 13:10,Walk-in,FB_Q2,End User,3BHK,3000000,8000000,23,E09,P2,SkyHeights,Bengaluru
L006960,15-08-2024 04:22,99acres,Referral_Partner,Investor,Villa,4500000,10000000,42,E06,P4,UrbanNest,Pune
L006961,30-03-2025 23:40,Google Ads,FB_Q1,End User,Villa,4500000,13000000,8,E08,P5,PalmResidency,Pune
L006962,12-05-2024 05:12,Referral,Google_Search,End User,3BHK,4500000,13000000,23,E23,P1,GreenVista,Bengaluru
L006963,28-05-2024 18:51,Referral,FB_Q1,Investor,3BHK,6000000,13000000,94,E16,P2,SkyHeights,Bengaluru
L006964,22-01-2025 02:16,Google Ads,FB_Q2,Investor,2BHK,8000000,10000000,46,E19,P4,UrbanNest,Pune
L006965,16-01-2024 14:18,Referral,FB_Q1,End User,3BHK,4500000,6000000,58,E25,P5,PalmResidency,Pune
L006966,15-12-2024 09:22,Referral,Google_Search,End User,Villa,8000000,6000000,67,E15,P5,PalmResidency,Pune
L006967,08-01-2025 15:10,MagicBricks,Organic,End User,Villa,4500000,10000000,19,E17,P3,LakeFront,Hyderabad
L006968,07-02-2024 11:09,99acres,Referral_Partner,End User,Villa,4500000,6000000,95,E04,P4,UrbanNest,Pune
L006969,18-02-2024 18:21,99acres,Organic,End User,Villa,3000000,10000000,94,E10,P4,UrbanNest,Pune
L006970,06-04-2024 05:28,Walk-in,Organic,Investor,2BHK,8000000,6000000,4,E26,P2,SkyHeights,Bengaluru
L006971,21-02-2025 20:35,Referral,Referral_Partner,End User,2BHK,6000000,8000000,83,E27,P1,GreenVista,Bengaluru
L006972,30-05-2025 16:28,Facebook Ads,FB_Q1,End User,2BHK,6000000,13000000,72,E11,P3,LakeFront,Hyderabad
L006973,04-06-2025 19:52,Referral,FB_Q2,End User,Villa,8000000,13000000,41,E13,P4,UrbanNest,Pune
L006974,19-04-2025 11:04,Facebook Ads,FB_Q1,End User,2BHK,8000000,6000000,45,E24,P5,PalmResidency,Pune
L006975,19-09-2024 14:58,Google Ads,FB_Q2,Investor,Villa,6000000,10000000,21,E27,P1,GreenVista,Bengaluru
L006976,28-05-2024 21:25,Referral,FB_Q1,Investor,Villa,8000000,6000000,43,E03,P3,LakeFront,Hyderabad
L006977,19-02-2025 19:21,Facebook Ads,FB_Q2,End User,3BHK,4500000,8000000,93,E11,P4,UrbanNest,Pune
L006978,31-08-2024 18:00,Google Ads,FB_Q2,End User,2BHK,6000000,6000000,9,E12,P1,GreenVista,Bengaluru
L006979,12-06-2024 15:13,Google Ads,Referral_Partner,Investor,2BHK,3000000,6000000,31,E03,P5,PalmResidency,Pune
L006980,24-12-2024 14:39,MagicBricks,Organic,End User,2BHK,4500000,10000000,4,E27,P5,PalmResidency,Pune
L006981,18-05-2025 23:25,Referral,FB_Q2,End User,3BHK,6000000,6000000,80,E28,P1,GreenVista,Bengaluru
L006982,30-05-2025 12:55,Referral,Organic,End User,2BHK,6000000,6000000,80,E23,P2,SkyHeights,Bengaluru
L006983,20-04-2024 14:37,MagicBricks,Referral_Partner,End User,Villa,4500000,10000000,56,E28,P3,LakeFront,Hyderabad
L006984,13-05-2024 14:34,Referral,Referral_Partner,End User,3BHK,6000000,6000000,27,E27,P1,GreenVista,Bengaluru
L006985,05-05-2025 14:17,99acres,Organic,Investor,3BHK,8000000,13000000,48,E15,P5,PalmResidency,Pune
L006986,17-07-2024 20:08,Facebook Ads,FB_Q2,End User,Villa,4500000,8000000,82,E14,P4,UrbanNest,Pune
L006987,15-06-2025 08:51,Google Ads,Google_Search,End User,Villa,8000000,13000000,84,E12,P4,UrbanNest,Pune
L006988,01-12-2024 07:25,Walk-in,FB_Q1,End User,2BHK,6000000,8000000,96,E17,P4,UrbanNest,Pune
L006989,11-12-2024 03:39,Facebook Ads,Organic,End User,3BHK,3000000,8000000,47,E03,P3,LakeFront,Hyderabad
L006990,17-05-2025 18:43,Referral,Google_Search,Investor,3BHK,3000000,10000000,55,E11,P5,PalmResidency,Pune
L006991,29-01-2024 04:00,Google Ads,Google_Search,End User,2BHK,6000000,6000000,38,E18,P3,LakeFront,Hyderabad
L006992,05-01-2024 08:28,Referral,Referral_Partner,Investor,Villa,6000000,13000000,27,E01,P1,GreenVista,Bengaluru
L006993,26-02-2025 18:26,Referral,Google_Search,End User,2BHK,3000000,13000000,9,E02,P4,UrbanNest,Pune
L006994,07-03-2025 12:26,Facebook Ads,Referral_Partner,Investor,2BHK,4500000,10000000,31,E19,P4,UrbanNest,Pune
L006995,13-03-2024 02:47,MagicBricks,FB_Q2,End User,2BHK,3000000,8000000,94,E06,P5,PalmResidency,Pune
L006996,01-06-2024 19:58,MagicBricks,Google_Search,End User,2BHK,3000000,6000000,12,E20,P3,LakeFront,Hyderabad
L006997,13-05-2024 07:35,MagicBricks,Organic,Investor,3BHK,4500000,10000000,30,E03,P1,GreenVista,Bengaluru
L006998,26-05-2024 11:17,Facebook Ads,Referral_Partner,End User,2BHK,8000000,13000000,43,E20,P2,SkyHeights,Bengaluru
L006999,27-01-2025 04:00,Google Ads,Google_Search,End User,3BHK,6000000,6000000,97,E01,P3,LakeFront,Hyderabad
L007000,27-01-2024 19:51,Referral,FB_Q2,Investor,Villa,8000000,8000000,46,E22,P2,SkyHeights,Bengaluru
L007001,10-01-2024 10:52,Facebook Ads,Google_Search,End User,3BHK,3000000,6000000,43,E29,P2,SkyHeights,Bengaluru
L007002,26-11-2024 14:17,99acres,Referral_Partner,Investor,Villa,6000000,10000000,50,E26,P1,GreenVista,Bengaluru
L007003,29-01-2024 23:30,Google Ads,Google_Search,End User,2BHK,4500000,13000000,75,E30,P1,GreenVista,Bengaluru
L007004,31-10-2024 11:01,Facebook Ads,Organic,End User,3BHK,4500000,13000000,25,E28,P5,PalmResidency,Pune
L007005,08-01-2024 15:10,Google Ads,Google_Search,End User,2BHK,3000000,8000000,67,E17,P3,LakeFront,Hyderabad
L007006,12-03-2024 08:40,MagicBricks,Google_Search,End User,3BHK,6000000,6000000,89,E02,P3,LakeFront,Hyderabad
L007007,03-10-2024 05:21,Facebook Ads,Referral_Partner,End User,Villa,4500000,10000000,66,E04,P5,PalmResidency,Pune
L007008,21-09-2024 16:21,Referral,Organic,End User,2BHK,3000000,8000000,42,E25,P2,SkyHeights,Bengaluru
L007009,22-12-2024 16:43,99acres,FB_Q1,End User,2BHK,8000000,8000000,96,E20,P2,SkyHeights,Bengaluru
L007010,06-01-2025 18:13,99acres,Organic,End User,3BHK,8000000,13000000,86,E02,P1,GreenVista,Bengaluru
L007011,26-02-2024 03:31,Walk-in,Google_Search,End User,Villa,4500000,8000000,21,E01,P3,LakeFront,Hyderabad
L007012,20-04-2025 01:36,99acres,Google_Search,Investor,Villa,3000000,13000000,71,E26,P2,SkyHeights,Bengaluru
L007013,26-01-2024 22:50,Walk-in,Google_Search,End User,3BHK,8000000,13000000,10,E25,P5,PalmResidency,Pune
L007014,29-06-2024 20:36,Referral,Google_Search,End User,Villa,3000000,6000000,38,E21,P3,LakeFront,Hyderabad
L007015,06-05-2024 18:42,Facebook Ads,Google_Search,End User,2BHK,4500000,13000000,10,E12,P2,SkyHeights,Bengaluru
L007016,11-11-2024 06:23,99acres,FB_Q1,End User,3BHK,3000000,10000000,15,E07,P2,SkyHeights,Bengaluru
L007017,04-03-2024 01:39,Walk-in,FB_Q2,End User,Villa,6000000,13000000,55,E08,P2,SkyHeights,Bengaluru
L007018,24-11-2024 06:43,Google Ads,Organic,Investor,3BHK,6000000,10000000,63,E26,P4,UrbanNest,Pune
L007019,23-06-2024 02:00,Referral,FB_Q2,Investor,2BHK,8000000,8000000,27,E09,P3,LakeFront,Hyderabad
L007020,25-12-2024 07:12,Referral,FB_Q1,End User,3BHK,8000000,8000000,31,E27,P4,UrbanNest,Pune
L007021,07-07-2024 17:42,99acres,FB_Q1,End User,2BHK,6000000,13000000,68,E18,P2,SkyHeights,Bengaluru
L007022,31-01-2024 15:48,Facebook Ads,Google_Search,Investor,Villa,8000000,10000000,26,E13,P2,SkyHeights,Bengaluru
L007023,30-01-2025 11:05,Walk-in,Organic,Investor,2BHK,4500000,8000000,87,E01,P5,PalmResidency,Pune
L007024,11-03-2025 23:32,Facebook Ads,Organic,Investor,3BHK,3000000,10000000,24,E07,P3,LakeFront,Hyderabad
L007025,07-06-2024 10:43,Facebook Ads,FB_Q1,End User,3BHK,4500000,13000000,41,E19,P4,UrbanNest,Pune
L007026,16-05-2024 16:39,Referral,FB_Q1,End User,2BHK,3000000,6000000,97,E16,P1,GreenVista,Bengaluru
L007027,18-01-2024 09:49,99acres,Google_Search,End User,Villa,8000000,6000000,10,E02,P1,GreenVista,Bengaluru
L007028,06-01-2024 10:42,Walk-in,Organic,End User,3BHK,6000000,13000000,12,E10,P4,UrbanNest,Pune
L007029,03-12-2024 13:53,Walk-in,Google_Search,End User,Villa,3000000,10000000,89,E21,P1,GreenVista,Bengaluru
L007030,30-08-2024 09:31,MagicBricks,Organic,End User,3BHK,4500000,8000000,30,E24,P5,PalmResidency,Pune
L007031,21-08-2024 14:28,Referral,Google_Search,Investor,2BHK,6000000,8000000,65,E01,P1,GreenVista,Bengaluru
L007032,09-12-2024 02:41,MagicBricks,Google_Search,End User,Villa,8000000,13000000,77,E16,P1,GreenVista,Bengaluru
L007033,30-05-2025 03:27,Google Ads,Organic,End User,Villa,8000000,13000000,12,E06,P1,GreenVista,Bengaluru
L007034,23-03-2025 19:00,Google Ads,FB_Q1,End User,2BHK,4500000,10000000,89,E06,P2,SkyHeights,Bengaluru
L007035,20-06-2025 00:52,Google Ads,Organic,End User,3BHK,8000000,10000000,29,E13,P1,GreenVista,Bengaluru
L007036,12-03-2025 17:55,99acres,Referral_Partner,End User,2BHK,4500000,6000000,20,E16,P4,UrbanNest,Pune
L007037,11-03-2025 23:50,MagicBricks,Referral_Partner,Investor,2BHK,8000000,13000000,7,E03,P5,PalmResidency,Pune
L007038,11-02-2024 08:41,99acres,FB_Q1,End User,2BHK,4500000,6000000,78,E11,P3,LakeFront,Hyderabad
L007039,04-05-2024 18:06,Facebook Ads,Google_Search,End User,Villa,8000000,13000000,2,E07,P2,SkyHeights,Bengaluru
L007040,29-05-2025 09:10,Google Ads,Organic,End User,2BHK,6000000,6000000,96,E20,P4,UrbanNest,Pune
L007041,04-03-2024 18:32,Referral,FB_Q1,End User,3BHK,4500000,6000000,7,E05,P4,UrbanNest,Pune
L007042,07-05-2025 06:27,Google Ads,FB_Q1,Investor,2BHK,3000000,8000000,48,E15,P4,UrbanNest,Pune
L007043,21-06-2025 04:15,MagicBricks,Referral_Partner,End User,3BHK,6000000,13000000,33,E27,P1,GreenVista,Bengaluru
L007044,05-07-2024 04:17,MagicBricks,Google_Search,End User,2BHK,6000000,6000000,58,E30,P5,PalmResidency,Pune
L007045,14-03-2025 07:16,99acres,Organic,End User,2BHK,4500000,10000000,41,E14,P4,UrbanNest,Pune
L007046,18-06-2024 08:33,MagicBricks,Referral_Partner,Investor,Villa,3000000,10000000,12,E28,P3,LakeFront,Hyderabad
L007047,14-08-2024 08:11,Facebook Ads,FB_Q1,End User,2BHK,4500000,10000000,20,E08,P5,PalmResidency,Pune
L007048,20-10-2024 23:01,Walk-in,Referral_Partner,End User,3BHK,6000000,8000000,70,E09,P4,UrbanNest,Pune
L007049,18-02-2025 12:32,MagicBricks,Referral_Partner,Investor,3BHK,6000000,6000000,79,E24,P5,PalmResidency,Pune
L007050,04-05-2024 23:34,Referral,Google_Search,Investor,2BHK,3000000,6000000,57,E28,P3,LakeFront,Hyderabad
L007051,17-02-2025 23:56,Referral,Referral_Partner,Investor,3BHK,3000000,13000000,28,E05,P2,SkyHeights,Bengaluru
L007052,27-12-2024 00:54,Referral,Google_Search,End User,2BHK,3000000,8000000,24,E04,P5,PalmResidency,Pune
L007053,26-12-2024 03:57,Google Ads,FB_Q2,End User,Villa,4500000,6000000,57,E01,P2,SkyHeights,Bengaluru
L007054,11-04-2025 16:24,Google Ads,Organic,End User,2BHK,3000000,6000000,59,E18,P2,SkyHeights,Bengaluru
L007055,07-12-2024 16:12,Referral,Google_Search,End User,3BHK,6000000,10000000,32,E03,P5,PalmResidency,Pune
L007056,08-06-2024 02:17,Google Ads,Google_Search,End User,Villa,8000000,10000000,58,E09,P3,LakeFront,Hyderabad
L007057,30-11-2024 10:44,Referral,Google_Search,End User,2BHK,6000000,6000000,69,E24,P3,LakeFront,Hyderabad
L007058,09-03-2024 20:40,Referral,Organic,End User,2BHK,6000000,6000000,21,E03,P4,UrbanNest,Pune
L007059,08-06-2024 18:51,Google Ads,Organic,End User,3BHK,6000000,6000000,84,E16,P1,GreenVista,Bengaluru
L007060,20-02-2024 17:24,99acres,FB_Q2,End User,3BHK,3000000,10000000,24,E16,P4,UrbanNest,Pune
L007061,19-11-2024 14:11,Referral,Referral_Partner,End User,Villa,3000000,8000000,64,E02,P5,PalmResidency,Pune
L007062,23-02-2025 14:53,99acres,Referral_Partner,End User,3BHK,6000000,6000000,20,E03,P3,LakeFront,Hyderabad
L007063,04-05-2025 13:33,Facebook Ads,FB_Q2,Investor,3BHK,4500000,13000000,99,E22,P5,PalmResidency,Pune
L007064,01-05-2025 03:10,Google Ads,Referral_Partner,End User,2BHK,6000000,10000000,18,E19,P4,UrbanNest,Pune
L007065,09-10-2024 13:33,MagicBricks,Referral_Partner,Investor,Villa,4500000,6000000,86,E20,P2,SkyHeights,Bengaluru
L007066,24-02-2025 02:04,Google Ads,FB_Q2,End User,Villa,3000000,10000000,15,E22,P5,PalmResidency,Pune
L007067,18-03-2024 21:05,MagicBricks,Referral_Partner,End User,Villa,3000000,8000000,11,E09,P4,UrbanNest,Pune
L007068,16-11-2024 14:12,Facebook Ads,Organic,End User,3BHK,3000000,8000000,11,E02,P4,UrbanNest,Pune
L007069,28-01-2025 12:39,Facebook Ads,Referral_Partner,End User,Villa,3000000,6000000,56,E11,P1,GreenVista,Bengaluru
L007070,16-03-2025 23:21,Walk-in,Google_Search,End User,2BHK,8000000,10000000,18,E26,P5,PalmResidency,Pune
L007071,09-02-2025 13:32,Referral,FB_Q2,End User,2BHK,8000000,6000000,11,E04,P4,UrbanNest,Pune
L007072,27-04-2024 00:40,Google Ads,FB_Q1,End User,2BHK,3000000,10000000,22,E02,P4,UrbanNest,Pune
L007073,27-06-2024 06:22,MagicBricks,Referral_Partner,Investor,Villa,4500000,8000000,19,E01,P3,LakeFront,Hyderabad
L007074,08-04-2024 03:37,99acres,FB_Q2,End User,2BHK,6000000,6000000,22,E15,P4,UrbanNest,Pune
L007075,19-08-2024 11:50,Referral,Referral_Partner,End User,2BHK,6000000,13000000,10,E19,P4,UrbanNest,Pune
L007076,10-01-2024 14:26,MagicBricks,Referral_Partner,End User,2BHK,6000000,6000000,36,E09,P3,LakeFront,Hyderabad
L007077,28-04-2024 08:34,Facebook Ads,FB_Q2,End User,3BHK,4500000,8000000,75,E25,P5,PalmResidency,Pune
L007078,03-06-2024 23:00,99acres,Google_Search,End User,2BHK,6000000,10000000,62,E29,P2,SkyHeights,Bengaluru
L007079,01-04-2024 19:03,99acres,Referral_Partner,End User,2BHK,6000000,10000000,72,E29,P1,GreenVista,Bengaluru
L007080,19-03-2025 06:55,Facebook Ads,FB_Q2,End User,3BHK,3000000,13000000,74,E27,P3,LakeFront,Hyderabad
L007081,15-02-2025 20:21,Referral,Organic,End User,2BHK,3000000,6000000,83,E18,P1,GreenVista,Bengaluru
L007082,23-01-2025 11:00,Facebook Ads,Organic,End User,3BHK,4500000,10000000,41,E09,P3,LakeFront,Hyderabad
L007083,02-03-2025 04:26,MagicBricks,FB_Q2,Investor,3BHK,6000000,10000000,10,E13,P5,PalmResidency,Pune
L007084,16-02-2025 14:44,Facebook Ads,Referral_Partner,End User,2BHK,6000000,10000000,36,E10,P4,UrbanNest,Pune
L007085,30-06-2024 20:38,Facebook Ads,FB_Q1,End User,3BHK,8000000,6000000,9,E04,P2,SkyHeights,Bengaluru
L007086,07-03-2025 01:06,Referral,Referral_Partner,End User,Villa,3000000,13000000,46,E10,P3,LakeFront,Hyderabad
L007087,05-08-2024 22:41,MagicBricks,Organic,End User,3BHK,3000000,13000000,83,E10,P3,LakeFront,Hyderabad
L007088,03-02-2024 05:08,Walk-in,FB_Q1,Investor,3BHK,3000000,6000000,45,E21,P2,SkyHeights,Bengaluru
L007089,30-05-2025 10:42,Walk-in,Organic,End User,3BHK,4500000,6000000,89,E23,P2,SkyHeights,Bengaluru
L007090,01-04-2024 18:56,Google Ads,Organic,End User,Villa,4500000,10000000,34,E05,P2,SkyHeights,Bengaluru
L007091,21-07-2024 09:18,MagicBricks,FB_Q2,End User,2BHK,6000000,10000000,90,E24,P2,SkyHeights,Bengaluru
L007092,11-05-2024 10:23,Facebook Ads,Organic,End User,Villa,8000000,8000000,43,E10,P2,SkyHeights,Bengaluru
L007093,16-02-2025 03:02,Walk-in,Organic,Investor,2BHK,4500000,13000000,79,E07,P3,LakeFront,Hyderabad
L007094,21-02-2025 00:50,Google Ads,FB_Q2,End User,2BHK,6000000,8000000,13,E20,P4,UrbanNest,Pune
L007095,28-11-2024 04:10,99acres,FB_Q1,Investor,Villa,6000000,6000000,56,E16,P5,PalmResidency,Pune
L007096,02-04-2025 18:09,Referral,Google_Search,End User,Villa,3000000,8000000,59,E30,P2,SkyHeights,Bengaluru
L007097,04-12-2024 04:54,Facebook Ads,Google_Search,End User,3BHK,4500000,6000000,4,E21,P3,LakeFront,Hyderabad
L007098,26-01-2025 23:43,Google Ads,FB_Q2,End User,3BHK,8000000,10000000,47,E30,P4,UrbanNest,Pune
L007099,02-11-2024 16:08,99acres,Referral_Partner,End User,Villa,6000000,8000000,20,E14,P5,PalmResidency,Pune
L007100,01-06-2024 21:03,99acres,Organic,Investor,Villa,3000000,10000000,84,E26,P4,UrbanNest,Pune
L007101,13-09-2024 05:12,Facebook Ads,Referral_Partner,Investor,2BHK,3000000,6000000,7,E10,P5,PalmResidency,Pune
L007102,14-01-2024 06:49,MagicBricks,Organic,End User,2BHK,4500000,8000000,15,E23,P2,SkyHeights,Bengaluru
L007103,20-12-2024 12:01,99acres,Google_Search,Investor,2BHK,3000000,8000000,86,E16,P2,SkyHeights,Bengaluru
L007104,10-08-2024 19:32,Walk-in,Referral_Partner,End User,Villa,6000000,8000000,67,E01,P4,UrbanNest,Pune
L007105,18-01-2025 10:14,Google Ads,Organic,End User,2BHK,8000000,6000000,13,E07,P5,PalmResidency,Pune
L007106,10-07-2024 00:19,Referral,Organic,End User,Villa,3000000,6000000,47,E24,P2,SkyHeights,Bengaluru
L007107,14-05-2024 12:45,Facebook Ads,Google_Search,End User,3BHK,6000000,8000000,92,E22,P4,UrbanNest,Pune
L007108,03-04-2025 15:11,MagicBricks,FB_Q2,End User,Villa,6000000,13000000,68,E04,P1,GreenVista,Bengaluru
L007109,20-04-2024 02:54,99acres,Google_Search,End User,3BHK,8000000,6000000,92,E11,P3,LakeFront,Hyderabad
L007110,07-06-2024 01:52,Google Ads,FB_Q1,End User,2BHK,4500000,10000000,66,E09,P4,UrbanNest,Pune
L007111,24-02-2025 05:14,Referral,Organic,End User,Villa,3000000,6000000,5,E05,P4,UrbanNest,Pune
L007112,29-06-2024 20:46,Referral,FB_Q1,End User,Villa,3000000,6000000,75,E13,P5,PalmResidency,Pune
L007113,02-04-2025 19:16,Referral,Referral_Partner,End User,2BHK,4500000,10000000,74,E14,P1,GreenVista,Bengaluru
L007114,28-04-2024 05:58,MagicBricks,Google_Search,End User,3BHK,3000000,10000000,83,E02,P1,GreenVista,Bengaluru
L007115,27-02-2024 23:58,Walk-in,Referral_Partner,End User,Villa,8000000,10000000,14,E28,P2,SkyHeights,Bengaluru
L007116,06-02-2024 22:31,Google Ads,FB_Q1,Investor,2BHK,4500000,6000000,68,E18,P3,LakeFront,Hyderabad
L007117,13-09-2024 09:35,99acres,FB_Q2,Investor,2BHK,8000000,10000000,24,E10,P2,SkyHeights,Bengaluru
L007118,13-01-2024 11:47,Referral,Referral_Partner,End User,2BHK,6000000,8000000,23,E01,P4,UrbanNest,Pune
L007119,21-01-2024 10:35,MagicBricks,FB_Q1,End User,2BHK,3000000,13000000,74,E11,P5,PalmResidency,Pune
L007120,29-06-2025 08:18,Referral,Organic,End User,2BHK,4500000,8000000,87,E08,P1,GreenVista,Bengaluru
L007121,07-01-2025 08:41,Referral,Organic,End User,Villa,8000000,8000000,87,E02,P5,PalmResidency,Pune
L007122,24-11-2024 15:07,99acres,FB_Q2,End User,3BHK,8000000,6000000,17,E17,P5,PalmResidency,Pune
L007123,01-03-2025 12:14,MagicBricks,FB_Q1,End User,3BHK,8000000,13000000,26,E25,P3,LakeFront,Hyderabad
L007124,27-04-2025 21:58,MagicBricks,FB_Q2,Investor,2BHK,6000000,13000000,68,E23,P1,GreenVista,Bengaluru
L007125,02-10-2024 09:24,Walk-in,FB_Q1,End User,Villa,6000000,10000000,9,E15,P5,PalmResidency,Pune
L007126,12-03-2024 20:02,MagicBricks,Google_Search,End User,3BHK,3000000,6000000,89,E01,P3,LakeFront,Hyderabad
L007127,05-08-2024 08:03,MagicBricks,Google_Search,End User,3BHK,6000000,8000000,99,E22,P4,UrbanNest,Pune
L007128,05-04-2025 10:17,99acres,FB_Q1,End User,Villa,4500000,13000000,33,E05,P5,PalmResidency,Pune
L007129,27-07-2024 22:13,Facebook Ads,Google_Search,End User,2BHK,6000000,6000000,57,E05,P3,LakeFront,Hyderabad
L007130,08-02-2025 12:50,MagicBricks,Google_Search,End User,Villa,6000000,13000000,68,E07,P2,SkyHeights,Bengaluru
L007131,13-08-2024 05:42,Google Ads,Organic,End User,Villa,4500000,13000000,34,E03,P3,LakeFront,Hyderabad
L007132,01-09-2024 23:03,Walk-in,Google_Search,Investor,2BHK,3000000,8000000,44,E05,P4,UrbanNest,Pune
L007133,29-05-2025 23:45,MagicBricks,Referral_Partner,Investor,Villa,6000000,13000000,37,E25,P2,SkyHeights,Bengaluru
L007134,14-02-2024 16:40,99acres,Google_Search,End User,3BHK,4500000,10000000,69,E24,P5,PalmResidency,Pune
L007135,14-11-2024 16:04,Walk-in,Referral_Partner,End User,3BHK,6000000,8000000,9,E20,P1,GreenVista,Bengaluru
L007136,10-11-2024 22:54,Referral,Google_Search,Investor,3BHK,8000000,10000000,39,E27,P2,SkyHeights,Bengaluru
L007137,18-02-2025 22:42,Google Ads,FB_Q2,Investor,Villa,3000000,10000000,91,E17,P1,GreenVista,Bengaluru
L007138,24-07-2024 07:53,Google Ads,FB_Q2,End User,3BHK,3000000,6000000,20,E18,P5,PalmResidency,Pune
L007139,25-06-2025 19:41,99acres,Referral_Partner,End User,2BHK,8000000,6000000,14,E17,P1,GreenVista,Bengaluru
L007140,20-02-2025 14:51,Walk-in,Google_Search,End User,3BHK,3000000,8000000,19,E11,P3,LakeFront,Hyderabad
L007141,11-12-2024 12:55,Google Ads,Referral_Partner,End User,3BHK,8000000,6000000,87,E10,P2,SkyHeights,Bengaluru
L007142,28-12-2024 14:38,Walk-in,Google_Search,End User,3BHK,8000000,13000000,60,E26,P3,LakeFront,Hyderabad
L007143,10-03-2025 00:55,Facebook Ads,FB_Q2,Investor,3BHK,3000000,6000000,21,E14,P5,PalmResidency,Pune
L007144,07-04-2024 21:26,Referral,Organic,Investor,3BHK,4500000,13000000,76,E15,P1,GreenVista,Bengaluru
L007145,21-06-2024 17:42,MagicBricks,Organic,End User,Villa,3000000,10000000,87,E14,P4,UrbanNest,Pune
L007146,06-04-2025 05:25,Referral,Google_Search,End User,2BHK,6000000,6000000,98,E28,P2,SkyHeights,Bengaluru
L007147,09-04-2024 03:10,Walk-in,FB_Q1,End User,3BHK,8000000,10000000,4,E11,P4,UrbanNest,Pune
L007148,29-07-2024 13:31,Referral,FB_Q2,Investor,Villa,6000000,13000000,3,E02,P3,LakeFront,Hyderabad
L007149,02-04-2025 13:39,MagicBricks,Google_Search,End User,2BHK,4500000,8000000,97,E03,P4,UrbanNest,Pune
L007150,03-03-2025 03:51,Walk-in,FB_Q2,Investor,Villa,3000000,13000000,3,E16,P2,SkyHeights,Bengaluru
L007151,01-01-2025 05:29,99acres,Referral_Partner,End User,Villa,3000000,10000000,5,E08,P1,GreenVista,Bengaluru
L007152,10-12-2024 05:39,Google Ads,FB_Q2,End User,2BHK,3000000,8000000,54,E29,P1,GreenVista,Bengaluru
L007153,16-05-2024 19:31,Referral,Google_Search,End User,2BHK,4500000,6000000,33,E19,P1,GreenVista,Bengaluru
L007154,17-02-2024 16:38,Referral,FB_Q1,Investor,2BHK,6000000,10000000,45,E01,P1,GreenVista,Bengaluru
L007155,28-09-2024 15:10,Referral,Google_Search,End User,Villa,3000000,13000000,51,E27,P5,PalmResidency,Pune
L007156,07-06-2025 01:04,Referral,FB_Q1,End User,3BHK,8000000,13000000,89,E01,P4,UrbanNest,Pune
L007157,26-06-2024 10:37,Walk-in,Google_Search,Investor,3BHK,6000000,13000000,32,E18,P1,GreenVista,Bengaluru
